"year","vio","mur","rob","incarc_rate","pb1064","pw1064","pm1029","pop","avginc","density","stateid","shall"
97,256.799987792969,3.20000004768372,19.6000003814697,319,1.21084916591644,72.9108123779297,15.8672533035278,1.21063804626465,12.9397764205933,0.014629889279604,16,1
98,282.200012207031,2.90000009536743,21.5,323,1.24191355705261,72.9409561157227,15.8444519042969,1.23092305660248,13.3943424224854,0.0148750226944685,16,1
99,244.899993896484,2,17.7999992370605,330,1.25061917304993,73.2248153686523,15.7918834686279,1.25170004367828,13.6768579483032,0.0151261016726494,16,1
77,630.599975585938,9.89999961853027,280.299987792969,87,5.31454467773438,62.9604263305664,18.0861167907715,11.3863191604614,13.7849407196045,0.204246237874031,17,0
78,676.700012207031,9.89999961853027,292.899993896484,95,5.41667127609253,62.7686996459961,17.9792232513428,11.4125623703003,14.1752557754517,0.204716980457306,17,0
79,743.900024414062,10.6999998092651,321.100006103516,96,5.51594972610474,62.548583984375,17.9040508270264,11.39684009552,14.0533962249756,0.20443494617939,17,0
80,808,10.6000003814697,367,95,5.65942192077637,62.0413017272949,17.7983913421631,11.4347019195557,13.3920927047729,0.205493792891502,17,0
81,792.5,10.5,373.200012207031,94,5.71761465072632,61.8895721435547,17.6937370300293,11.4434614181519,13.4259996414185,0.205651193857193,17,0
82,774.299987792969,8.80000019073486,346.799987792969,113,5.78672885894775,61.5727996826172,17.5004863739014,11.4234142303467,13.1796712875366,0.205290943384171,17,0
83,728.099975585938,9.69999980926514,318.899993896484,119,5.83040857315063,61.2355613708496,17.251823425293,11.4088230133057,13.2889995574951,0.205028712749481,17,0
84,724.900024414062,9,303.799987792969,135,5.88769626617432,60.8897552490234,17.0062084197998,11.4121379852295,14.0800380706787,0.205088287591934,17,0
85,714.799987792969,8,287.100006103516,149,5.93535614013672,60.6112251281738,16.7387886047363,11.3998041152954,14.3604078292847,0.204866632819176,17,0
86,808.900024414062,8.89999961853027,325.299987792969,161,5.98406553268433,60.2685813903809,16.4486122131348,11.3872575759888,14.8021554946899,0.204641178250313,17,0
87,796.200012207031,8.30000019073486,314.299987792969,168,6.04402923583984,60.0074234008789,16.1498680114746,11.3911762237549,15.1624526977539,0.204711571335793,17,0
88,810.400024414062,8.60000038146973,312.700012207031,171,6.10465526580811,59.8368186950684,15.873740196228,11.390175819397,15.5441617965698,0.204693615436554,17,0
89,845.900024414062,9,335.700012207031,181,6.17064189910889,59.5929641723633,15.611029624939,11.4097852706909,15.7661018371582,0.205045998096466,17,0
90,967.400024414062,10.3000001907349,394,211,6.25366735458374,61.3087348937988,15.3543920516968,11.4469785690308,15.8160724639893,0.205906838178635,17,0
91,1039.19995117188,11.3000001907349,456.100006103516,234,6.28982925415039,61.0531349182129,15.0763530731201,11.5359725952148,15.5849199295044,0.207507655024529,17,0
92,977.299987792969,11.3999996185303,412.5,247,6.34584045410156,60.8420562744141,14.8289880752563,11.635196685791,16.1624393463135,0.209292486310005,17,0
93,959.700012207031,11.3999996185303,381.200012207031,271,6.40492916107178,60.6611251831055,14.5956964492798,11.7259836196899,16.1129550933838,0.210925549268723,17,0
94,960.900024414062,11.6999998092651,372.600006103516,294,6.45036745071411,60.4642143249512,14.3954763412476,11.804986000061,16.4236793518066,0.212346628308296,17,0
95,996.099975585938,10.3000001907349,330.799987792969,310,6.49825191497803,60.3097534179688,14.2654037475586,11.8849353790283,16.7705211639404,0.213784739375114,17,0
96,890.400024414062,10,279.399993896484,317,6.53061008453369,60.2130928039551,14.181941986084,11.9530029296875,17.1481742858887,0.215009137988091,17,0
97,861.400024414062,9.19999980926514,278.399993896484,327,6.58227872848511,60.1547889709473,14.1102333068848,12.0115089416504,17.6090755462646,0.216061532497406,17,0
98,807.700012207031,8.39999961853027,248.5,342,6.64455699920654,60.2205810546875,14.0834531784058,12.0697736740112,18.3336658477783,0.217109605669975,17,0
99,732.5,7.69999980926514,219.399993896484,357,6.70369577407837,60.3039016723633,14.0519218444824,12.1283702850342,18.6205234527588,0.218163624405861,17,0
77,310.600006103516,7.40000009536743,123.199996948242,79,2.69760036468506,67.7983093261719,18.2727127075195,5.42563676834106,11.8351564407349,0.150307148694992,18,1
78,323.5,6.19999980926514,121.400001525879,80,2.72510409355164,67.7673950195312,18.1189842224121,5.47021293640137,12.2331676483154,0.151542037725449,18,1
79,338,8.30000019073486,132.699996948242,82,2.75522923469543,67.6888580322266,17.9791736602783,5.50117588043213,12.0928077697754,0.152399808168411,18,1
80,377.799987792969,8.89999961853027,141.399993896484,98,2.82350897789001,67.9041748046875,17.9503021240234,5.49072122573853,11.4238405227661,0.152808666229248,18,1
81,341.600006103516,7.09999990463257,129,114,2.8547055721283,67.831657409668,17.8269214630127,5.48042488098145,11.3490791320801,0.152522131800652,18,1
82,300.600006103516,6.5,109,138,2.87222194671631,67.7084732055664,17.6266975402832,5.46792697906494,11.0403356552124,0.152174293994904,18,1
83,283.799987792969,5.19999980926514,99.9000015258789,152,2.88589715957642,67.5201416015625,17.3782043457031,5.4504017829895,11.2030000686646,0.151686564087868,18,1
84,305.200012207031,5.5,98.9000015258789,164,2.90541338920593,67.3980026245117,17.1089210510254,5.45832777023315,11.9347553253174,0.151907160878181,18,1
85,309.399993896484,5.80000019073486,92.0999984741211,165,2.92512702941895,67.2463989257812,16.844030380249,5.45921611785889,12.1704177856445,0.151931867003441,18,1
86,307.700012207031,6,90,175,2.93851566314697,67.040641784668,16.5466651916504,5.45411396026611,12.5632886886597,0.151789888739586,18,1
87,328.5,5.59999990463257,88.5999984741211,181,2.96173453330994,66.8978958129883,16.2383441925049,5.47300910949707,12.8603277206421,0.152315735816956,18,1
88,380,6.40000009536743,89,192,2.99470067024231,66.763427734375,15.9494066238403,5.49173402786255,13.1486721038818,0.152836859226227,18,1
89,406.5,6.30000019073486,101.400001525879,202,3.02577066421509,66.5090942382812,15.6492118835449,5.52368402481079,13.4663095474243,0.153726041316986,18,1
90,473.899993896484,6.19999980926514,101.300003051758,217,3.07440185546875,68.7300720214844,15.3938627243042,5.5550971031189,13.4302501678467,0.154867500066757,18,1
91,505.299987792969,7.5,116,223,3.10314297676086,68.6584854125977,15.1865148544312,5.6020622253418,13.1982049942017,0.156176805496216,18,1
92,508.5,8.19999980926514,122.199996948242,226,3.15381622314453,68.5919952392578,14.9970550537109,5.64864921569824,13.6809892654419,0.157475590705872,18,1
93,489.100006103516,7.5,119.800003051758,242,3.19407439231873,68.5289001464844,14.8363761901855,5.70196485519409,13.8571681976318,0.158961951732635,18,1
94,525.099975585938,7.90000009536743,130.199996948242,250,3.23776721954346,68.3758010864258,14.6568012237549,5.7456259727478,14.2148160934448,0.160179153084755,18,1
95,524.700012207031,8,135.199996948242,258,3.2730131149292,68.2925872802734,14.5345878601074,5.79181909561157,14.2866296768188,0.16146694123745,18,1
96,537,7.19999980926514,124.099998474121,275,3.30572485923767,68.2842330932617,14.4518642425537,5.83490800857544,14.4621248245239,0.162668198347092,18,1
97,514.599975585938,7.30000019073486,132.399993896484,286,3.35547661781311,68.1453323364258,14.3823871612549,5.87236976623535,14.7475080490112,0.163712576031685,18,1
98,431,7.69999980926514,111.199996948242,301,3.39221382141113,68.0943603515625,14.3004531860352,5.90761709213257,15.3605403900146,0.164695203304291,18,1
99,374.600006103516,6.59999990463257,109.300003051758,321,3.43744564056396,68.0848083496094,14.1948690414429,5.94290113449097,15.6418857574463,0.165678858757019,18,1
77,144,2.29999995231628,41.2000007629395,66,0.6856529712677,70.6389694213867,18.0967502593994,2.9135730266571,11.9732522964478,0.0520829632878304,19,0
78,161.399993896484,2.59999990463257,46.9000015258789,70,0.717186093330383,70.5712051391602,17.979549407959,2.91807103157043,12.8932638168335,0.0521633699536324,19,0
79,181.199996948242,2.20000004768372,50.2000007629395,70,0.74499124288559,70.4812774658203,17.8753662109375,2.91573905944824,12.5044078826904,0.0521216802299023,19,0
80,200.399993896484,2.20000004768372,54.9000015258789,72,0.783660233020782,70.2970275878906,17.7613182067871,2.91401791572571,11.6922388076782,0.0520685762166977,19,0
81,204.199996948242,2.59999990463257,53.5999984741211,86,0.817441701889038,70.046028137207,17.5403842926025,2.9079749584198,12.0209274291992,0.0519606024026871,19,0
82,172.699996948242,2.29999995231628,36.2000007629395,88,0.843192458152771,69.6979751586914,17.2320384979248,2.88819003105164,11.5862636566162,0.0516070760786533,19,0
83,181.100006103516,2.29999995231628,41,93,0.867185711860657,69.303825378418,16.8852310180664,2.87054991722107,11.4849996566772,0.0512918792665005,19,0
84,198.699996948242,2,38.2999992370605,92,0.891827702522278,68.982666015625,16.5247688293457,2.85862398147583,12.2732820510864,0.0510787814855576,19,0
85,211.699996948242,1.89999997615814,41.2000007629395,97,0.924943923950195,68.669303894043,16.1795043945312,2.82968497276306,12.4037704467773,0.0505616925656796,19,0
86,235.100006103516,1.79999995231628,42,98,0.955921411514282,68.2951354980469,15.8061027526855,2.7919659614563,12.744179725647,0.0498877130448818,19,0
87,231.199996948242,2.09999990463257,36.2000007629395,98,0.988577902317047,68.1341705322266,15.4496650695801,2.76700496673584,13.0664224624634,0.0494417026638985,19,0
88,256.799987792969,1.70000004768372,39.9000015258789,101,1.02308487892151,68.1428451538086,15.163459777832,2.76839208602905,12.8952302932739,0.0494664870202541,19,0
89,266.299987792969,1.89999997615814,39,107,1.06172525882721,67.9868698120117,14.8751621246338,2.77058506011963,13.2992858886719,0.0495056733489037,19,0
90,299.700012207031,1.89999997615814,39.2000007629395,126,1.09915602207184,70.3610305786133,14.6754999160767,2.77976894378662,13.2435607910156,0.0497497841715813,19,0
91,303.299987792969,2,45,139,1.14548194408417,70.4400939941406,14.5719423294067,2.79122710227966,13.0549287796021,0.0499548465013504,19,0
92,278,1.60000002384186,39.5999984741211,144,1.19472455978394,70.6496047973633,14.4882850646973,2.80692291259766,13.4466896057129,0.0502357594668865,19,0
93,325.5,2.29999995231628,53.9000015258789,160,1.23923742771149,70.7140655517578,14.4336957931519,2.82052493095398,13.0420808792114,0.0504791960120201,19,0
94,315.100006103516,1.70000004768372,46.9000015258789,174,1.28492677211761,70.8058395385742,14.3656902313232,2.82942199707031,13.7746553421021,0.050638422369957,19,0
95,354.399993896484,1.79999995231628,53,192,1.3222051858902,70.9681243896484,14.3337936401367,2.84085988998413,13.8523740768433,0.0508431307971478,19,0
96,272.5,1.89999997615814,45.0999984741211,207,1.35195243358612,71.029670715332,14.3246221542358,2.848473072052,14.422755241394,0.050979383289814,19,0
97,310,1.79999995231628,55.9000015258789,222,1.36985194683075,71.1034851074219,14.2855434417725,2.85439610481262,14.780421257019,0.0510853864252567,19,0
98,311.5,1.89999997615814,50.9000015258789,243,1.38376975059509,71.1929473876953,14.2306337356567,2.86102509498596,15.1851825714111,0.0512040257453918,19,0
99,280,1.5,36.5999984741211,258,1.41307640075684,71.3586730957031,14.1404886245728,2.86941289901733,15.3076038360596,0.0513541474938393,19,0
77,309.799987792969,6.59999990463257,100.699996948242,91,2.33973550796509,67.8515548706055,18.4324893951416,2.32064700126648,12.0127086639404,0.0283742770552635,20,0
78,318.200012207031,5.69999980926514,93.6999969482422,97,2.38964891433716,67.6293258666992,18.2095222473145,2.3356568813324,12.3492956161499,0.0285578016191721,20,0
79,353.600006103516,5.5,102.300003051758,98,2.45751857757568,67.3869400024414,18.0530242919922,2.35090804100037,12.6772794723511,0.0287442747503519,20,0
80,389.299987792969,6.90000009536743,113.099998474121,95,2.57019829750061,67.2048873901367,17.9422969818115,2.3690390586853,12.1359415054321,0.0289691481739283,20,0
81,369.399993896484,6.30000019073486,109.699996948242,106,2.62195801734924,66.9837112426758,17.8010940551758,2.38485908508301,12.3278074264526,0.0291625987738371,20,0
82,335.899993896484,5.69999980926514,87,116,2.65457725524902,66.6771087646484,17.5309047698975,2.40121102333069,12.3726472854614,0.029362553730607,20,0
83,326.600006103516,5.59999990463257,84,129,2.68851184844971,66.3750152587891,17.2557907104492,2.41553711891174,12.3730001449585,0.0295377373695374,20,0
84,334.200012207031,3.70000004768372,71.5999984741211,152,2.71666407585144,66.0758590698242,16.8818550109863,2.42407608032227,13.0443181991577,0.0296421535313129,20,0
85,355.799987792969,4.90000009536743,78.6999969482422,173,2.76846289634705,65.7078018188477,16.5855655670166,2.42741203308105,13.2695798873901,0.0296829473227262,20,0
86,368.799987792969,4.40000009536743,79.5999984741211,192,2.81503534317017,65.4335098266602,16.2370052337646,2.4326159954071,13.5477361679077,0.0297465827316046,20,0
87,360.700012207031,4.40000009536743,82.0999984741211,217,2.86077404022217,65.1587677001953,15.9099149703979,2.44538688659668,13.6662902832031,0.0299027487635612,20,0
88,365.200012207031,3.40000009536743,85.9000015258789,233,2.91573429107666,65.0228042602539,15.6331043243408,2.46198701858521,13.7507019042969,0.0301057379692793,20,0
89,400.799987792969,5.5,99.8000030517578,232,2.95525765419006,64.7798309326172,15.3713102340698,2.47284698486328,13.7256784439087,0.0302385371178389,20,0
90,447.700012207031,4,117.599998474121,222,3.02146625518799,66.7562103271484,15.1529636383057,2.48068308830261,13.8546848297119,0.0303176734596491,20,0
91,499.600006103516,6.09999990463257,138.399993896484,227,3.03850293159485,66.7732467651367,15.0327682495117,2.49520897865295,13.7661924362183,0.0304952021688223,20,0
92,510.799987792969,6,129.899993896484,231,3.12908506393433,66.9185256958008,14.8970603942871,2.52604198455811,14.1680498123169,0.0308720283210278,20,0
93,496.399993896484,6.40000009536743,123.599998474121,238,3.14326596260071,67.0866546630859,14.8030405044556,2.54760503768921,14.1313905715942,0.0311355609446764,20,0
94,443,6.69999980926514,115.099998474121,226,3.17260646820068,67.2343978881836,14.7464618682861,2.5691180229187,14.3485441207886,0.0313984826207161,20,0
95,420.700012207031,6.19999980926514,108.199996948242,248,3.20239114761353,67.4566345214844,14.7031507492065,2.58694195747375,14.3154058456421,0.0316163189709187,20,0
96,413.799987792969,6.59999990463257,96.3000030517578,274,3.21106457710266,67.6141357421875,14.656813621521,2.59826588630676,14.6818351745605,0.0317547135055065,20,0
97,409.200012207031,6,93.3000030517578,301,3.23111796379089,67.6955108642578,14.6874694824219,2.61633896827698,15.1263179779053,0.0319755934178829,20,0
98,397,5.90000009536743,86.8000030517578,304,3.27275085449219,67.7712631225586,14.7295961380005,2.63866710662842,15.6452655792236,0.0322484746575356,20,0
99,382.799987792969,6,77.0999984741211,310,3.32774186134338,67.8685989379883,14.7410449981689,2.65405201911926,15.9695901870728,0.0324365049600601,20,0
77,233.600006103516,10.1000003814697,81.0999984741211,107,2.61046409606934,67.9283142089844,18.6544799804688,3.5736939907074,10.0201807022095,0.0901309996843338,21,0
78,223.199996948242,9,81.3000030517578,106,2.61611151695251,67.9428329467773,18.4619235992432,3.60997605323792,10.3659515380859,0.0910460501909256,21,0
79,248,9.5,92.0999984741211,97,2.63638424873352,67.9222869873047,18.3285160064697,3.64180588722229,10.4820795059204,0.0918488204479218,21,0
80,266.700012207031,8.80000019073486,95.1999969482422,105,2.67467498779297,67.8146057128906,18.1977272033691,3.6642210483551,9.95127868652344,0.0923698917031288,21,0
81,289.5,8.39999961853027,100.699996948242,99,2.68429613113403,67.8468322753906,18.0253849029541,3.67038488388062,9.98456001281738,0.0925252661108971,21,0
82,315,9.69999980926514,97.3000030517578,114,2.69321823120117,67.8668060302734,17.8394260406494,3.68343710899353,9.89584732055664,0.0928542912006378,21,0
83,322.200012207031,9.80000019073486,87.0999984741211,110,2.69607639312744,67.8710403442383,17.5957374572754,3.69447994232178,9.85900020599365,0.0931326746940613,21,0
84,277.799987792969,6.59999990463257,70.6999969482422,127,2.68998289108276,67.7483215332031,17.3041934967041,3.69545102119446,10.6084575653076,0.0931571498513222,21,0
85,305.5,6.90000009536743,75.6999969482422,128,2.7047815322876,67.7153472900391,17.0415287017822,3.69482707977295,10.7027082443237,0.0931414216756821,21,0
86,334.399993896484,6.69999980926514,82.5,133,2.71044111251831,67.6309814453125,16.7212390899658,3.68781304359436,10.9034547805786,0.0929646044969559,21,0
87,337.799987792969,7.5,90.1999969482422,142,2.71865773200989,67.6186294555664,16.4233665466309,3.68332505226135,11.2098140716553,0.0928514674305916,21,0
88,330.100006103516,6.19999980926514,74.3000030517578,147,2.73434543609619,67.6537780761719,16.1331939697266,3.68000292778015,11.4259405136108,0.0927677303552628,21,0
89,356.899993896484,7.90000009536743,76.0999984741211,191,2.74692487716675,67.6180572509766,15.8395042419434,3.67731189727783,11.7254056930542,0.0926998928189278,21,0
90,390.399993896484,7.19999980926514,69.0999984741211,222,2.7767276763916,69.960334777832,15.5984802246094,3.69258403778076,11.7988080978394,0.0929372757673264,21,0
91,438,6.80000019073486,83.0999984741211,241,2.78583455085754,69.985595703125,15.3784732818604,3.71468591690063,11.8721714019775,0.0934935510158539,21,0
92,535.5,5.80000019073486,87.1999969482422,262,2.81429505348206,69.9785232543945,15.2044086456299,3.7563579082489,12.2971992492676,0.094542384147644,21,0
93,462.700012207031,6.59999990463257,90.4000015258789,274,2.81228637695312,70.0194473266602,15.0211954116821,3.79228806495667,12.2745351791382,0.0954466909170151,21,0
94,444,6.40000009536743,93.9000015258789,274,2.82895421981812,69.9761047363281,14.8378257751465,3.82321500778198,12.4414081573486,0.0962250828742981,21,0
95,364.700012207031,7.19999980926514,103.699996948242,288,2.84160709381104,70.0262832641602,14.6860332489014,3.85524797439575,12.5666093826294,0.0970313102006912,21,0
96,320.5,5.90000009536743,93.8000030517578,311,2.85744762420654,70.0468292236328,14.553635597229,3.8810510635376,12.7984247207642,0.0976807326078415,21,0
97,316.899993896484,5.80000019073486,90.6999969482422,331,2.87856435775757,69.9012680053711,14.4681587219238,3.90781593322754,13.178240776062,0.0983543768525124,21,1
98,284,4.59999990463257,75.4000015258789,372,2.91685199737549,70.0566329956055,14.3494787216187,3.93430995941162,13.660737991333,0.0990211963653564,21,1
99,300.600006103516,5.40000009536743,80,379,2.94706273078918,70.2907562255859,14.2226676940918,3.96082496643066,13.8897457122803,0.0996885374188423,21,1
77,524.799987792969,15.5,142.899993896484,120,9.91716957092285,52.2982406616211,19.2686328887939,4.01446199417114,10.0859403610229,0.0893492475152016,22,0
78,584.900024414062,15.8000001907349,173.699996948242,152,9.94165515899658,52.3267097473145,19.1888904571533,4.06857776641846,10.6211280822754,0.0905537009239197,22,0
79,676.299987792969,16.8999996185303,219.399993896484,184,9.95065784454346,52.2653579711914,19.039888381958,4.13766622543335,10.7194356918335,0.0920913815498352,22,0
80,665,15.6999998092651,197,190,10.0700883865356,52.0164222717285,18.8828296661377,4.2231011390686,10.6790971755981,0.0948563814163208,22,0
81,638.299987792969,15.6000003814697,202,211,10.1801929473877,51.9540786743164,18.7689723968506,4.28329801559448,11.0005512237549,0.0962084904313087,22,0
82,669.099975585938,16,212.600006103516,216,10.2486553192139,51.832878112793,18.5400943756104,4.35261011123657,10.8958549499512,0.097765326499939,22,0
83,640.900024414062,14.1999998092651,190,251,10.271502494812,51.598316192627,18.1769409179688,4.3953161239624,10.8649997711182,0.0987245589494705,22,0
84,678,12.8999996185303,190.5,290,10.3158655166626,51.288158416748,17.835578918457,4.40047407150269,11.1512517929077,0.0988404154777527,22,0
85,694.200012207031,10.8999996185303,190.300003051758,310,10.35706615448,50.9217643737793,17.4807357788086,4.40812110900879,11.224045753479,0.0990121737122536,22,0
86,758.200012207031,12.8000001907349,223.800003051758,308,10.3728275299072,50.4774322509766,17.0820064544678,4.40691804885864,10.9334516525269,0.0989851504564285,22,0
87,693,11.1000003814697,179,316,10.4395380020142,50.0835266113281,16.7391204833984,4.34412908554077,10.7572813034058,0.0975748300552368,22,0
88,717.400024414062,11.6000003814697,209,346,10.5259819030762,49.7051773071289,16.4150867462158,4.28883504867554,11.0411462783813,0.0963328555226326,22,0
89,781.799987792969,14.8999996185303,237.300003051758,370,10.6188335418701,49.4900436401367,16.1029415130615,4.25290584564209,11.2395906448364,0.0955258384346962,22,0
90,898.400024414062,17.2000007629395,269.799987792969,396,10.7756271362305,51.1816635131836,15.8279371261597,4.21917915344238,11.599925994873,0.0968456789851189,22,0
91,951,16.8999996185303,278.899993896484,427,10.8766193389893,50.9982452392578,15.7049016952515,4.24095010757446,11.7515563964844,0.0973454043269157,22,0
92,984.599975585938,17.3999996185303,271.399993896484,462,11.0057973861694,50.8178329467773,15.583740234375,4.27084922790527,12.0472793579102,0.0980316996574402,22,1
93,1061.69995117188,20.2999992370605,283.600006103516,484,11.1563596725464,50.6377372741699,15.4462490081787,4.28474903106689,12.207013130188,0.0983507558703423,22,1
94,981.900024414062,19.7999992370605,267.200012207031,522,11.2580518722534,50.4904899597168,15.3458957672119,4.30649995803833,12.6194877624512,0.0988500192761421,22,1
95,1007.40002441406,17,268.600006103516,556,11.3810882568359,50.3955421447754,15.2865152359009,4.32797813415527,12.7798137664795,0.09934301674366,22,1
96,929.099975585938,17.5,276.600006103516,578,11.5066432952881,50.3118743896484,15.2226104736328,4.33876323699951,12.8612899780273,0.099590577185154,22,1
97,855.900024414062,15.6999998092651,239.100006103516,615,11.5941801071167,50.2379913330078,15.1467914581299,4.35138988494873,13.1701679229736,0.0998804122209549,22,1
98,779.5,12.8000001907349,198,672,11.6767654418945,50.2276992797852,15.0742712020874,4.36275815963745,13.6564607620239,0.10014134645462,22,1
99,732.700012207031,10.6999998092651,173.600006103516,736,11.7577972412109,50.207878112793,14.992148399353,4.37203502655029,13.6577215194702,0.100354291498661,22,1
77,224.699996948242,2.40000009536743,38.7000007629395,57,0.359195590019226,72.2462463378906,18.0183162689209,1.10357701778412,10.097448348999,0.0356913655996323,23,0
78,207.699996948242,2.70000004768372,32.9000015258789,61,0.371419727802277,72.3607482910156,17.8433227539062,1.11356496810913,10.3155279159546,0.0360143929719925,23,0
79,202.5,2.79999995231628,31.7999992370605,53,0.379488378763199,72.4673156738281,17.6676788330078,1.12256395816803,10.2858839035034,0.0363054350018501,23,0
80,193.399993896484,2.79999995231628,30.7999992370605,58,0.400937110185623,72.3813934326172,17.539623260498,1.12686002254486,10.1652717590332,0.0363561846315861,23,0
81,195.600006103516,3.20000004768372,32.5,61,0.427176535129547,72.4149856567383,17.3905868530273,1.13302099704742,10.1171760559082,0.0365549623966217,23,0
82,163,2.09999990463257,30.5,71,0.449553251266479,72.2852630615234,17.1523475646973,1.13668394088745,10.1889352798462,0.0366731397807598,23,1
83,159.600006103516,2.09999990463257,27.1000003814697,69,0.46856614947319,72.1545562744141,16.8635768890381,1.14476895332336,10.5509996414185,0.0369339920580387,23,1
84,158.5,1.70000004768372,26.3999996185303,75,0.487785875797272,72.093147277832,16.5139350891113,1.15562999248505,11.1867351531982,0.0372844003140926,23,1
85,167.5,2.40000009536743,24.3999996185303,72,0.511550545692444,71.8935241699219,16.2161254882812,1.16293501853943,11.6055583953857,0.0375200845301151,23,1
86,147,2,27.8999996185303,83,0.530885279178619,71.6748962402344,15.8984413146973,1.17012095451355,12.2378664016724,0.0377519279718399,23,1
87,152.100006103516,2.5,25.6000003814697,106,0.550073027610779,71.5580368041992,15.5957012176514,1.18456995487213,12.7998142242432,0.0382181033492088,23,1
88,157.399993896484,3.09999990463257,25.7999992370605,106,0.572256863117218,71.5841979980469,15.3004989624023,1.2038300037384,13.314546585083,0.0388394892215729,23,1
89,137.199996948242,3.20000004768372,24,100,0.593633830547333,71.4668884277344,14.9842948913574,1.21994400024414,13.5594577789307,0.0393593795597553,23,1
90,143.199996948242,2.40000009536743,25.1000003814697,116,0.613581120967865,73.8196182250977,14.6514730453491,1.23129594326019,13.318998336792,0.039892952889204,23,1
91,132.100006103516,1.20000004768372,22.7000007629395,118,0.626093208789825,73.7460174560547,14.3913221359253,1.23543894290924,12.9109220504761,0.0400271825492382,23,1
92,130.899993896484,1.70000004768372,23.2999992370605,123,0.644225180149078,73.6669616699219,14.1103200912476,1.23574805259705,13.0284996032715,0.0400371924042702,23,1
93,125.699996948242,1.60000002384186,21.2999992370605,121,0.643970251083374,73.7295074462891,13.9371824264526,1.23825597763062,12.960090637207,0.0401184484362602,23,1
94,129.899993896484,2.29999995231628,22.3999996185303,116,0.644023895263672,73.7911911010742,13.7262487411499,1.23768699169159,13.1248321533203,0.0401000156998634,23,1
95,131.399993896484,2,26.8999996185303,113,0.661770522594452,74.0149383544922,13.6250867843628,1.23743796348572,13.2369594573975,0.0400919504463673,23,1
96,124.900001525879,2,23.5,107,0.669547200202942,74.3135375976562,13.587571144104,1.24143600463867,13.5210552215576,0.0402214825153351,23,1
97,120.800003051758,2,20.7000007629395,108,0.691928684711456,74.5787658691406,13.529390335083,1.24521505832672,13.8507833480835,0.0403439179062843,23,1
98,125.800003051758,2,21.1000003814697,124,0.712273776531219,74.8199310302734,13.4988946914673,1.24755394458771,14.3762187957764,0.0404196977615356,23,1
99,112.199996948242,2.20000004768372,19.3999996185303,125,0.729426026344299,75.1050262451172,13.4553565979004,1.25303995609283,14.7000360488892,0.0405974388122559,23,1
77,693.799987792969,8,292.100006103516,192,8.31510162353516,59.801025390625,18.5698661804199,4.16959381103516,13.4660043716431,0.421554356813431,24,0
78,732,8.19999980926514,309.600006103516,198,8.57208251953125,59.4722862243652,18.4305686950684,4.18360376358032,13.8467359542847,0.422970801591873,24,0
79,795.5,9.80000019073486,331.200012207031,193,8.84670925140381,59.0958404541016,18.3009338378906,4.19116306304932,13.7680196762085,0.423735022544861,24,0
80,852.400024414062,9.5,392.700012207031,187,9.06282806396484,58.1152191162109,18.0040512084961,4.22764301300049,13.5770702362061,0.429769545793533,24,0
81,887.099975585938,9.89999961853027,424.399993896484,183,9.29433441162109,57.7418632507324,17.8272266387939,4.26190805435181,13.5936870574951,0.433252811431885,24,0
82,850,10.1000003814697,360.5,218,9.44982147216797,57.2331428527832,17.5657615661621,4.28291702270508,13.6698713302612,0.435388505458832,24,0
83,807.099975585938,8.5,347.399993896484,244,9.5934476852417,56.6672439575195,17.3092937469482,4.31331920623779,14.2279996871948,0.438479095697403,24,0
84,792.299987792969,8.10000038146973,301.100006103516,277,9.71562099456787,56.086540222168,16.9655361175537,4.36523818969727,15.0495872497559,0.443757057189941,24,0
85,834.599975585938,7.90000009536743,302.200012207031,285,9.81569576263428,55.5114288330078,16.5850563049316,4.41307497024536,15.705885887146,0.448619991540909,24,0
86,833,9,304,279,9.92358493804932,54.9776153564453,16.249095916748,4.48695707321167,16.3310928344727,0.456130623817444,24,0
87,767.799987792969,9.60000038146973,290.299987792969,280,10.0018663406372,54.494743347168,15.9116544723511,4.5655779838562,16.8524322509766,0.464123010635376,24,0
88,806.799987792969,9.69999980926514,301.299987792969,282,10.1217756271362,53.9515151977539,15.5714750289917,4.65790796279907,17.3670921325684,0.473509013652802,24,0
89,855.400024414062,11.6000003814697,332.100006103516,291,10.2303686141968,53.3946228027344,15.2462778091431,4.72729778289795,17.6668033599854,0.48056298494339,24,0
90,919,11.5,363.799987792969,323,10.3460578918457,54.4737396240234,14.9599237442017,4.79743099212646,17.5435256958008,0.490785777568817,24,0
91,956.200012207031,11.6999998092651,407.100006103516,348,10.4767007827759,53.9033584594727,14.562816619873,4.85617589950562,17.2304019927979,0.496795505285263,24,0
92,1000.09997558594,12.1000003814697,429,366,10.6359252929688,53.3666305541992,14.2317514419556,4.90254497528076,17.2941799163818,0.50153911113739,24,0
93,997.799987792969,12.6999998092651,434.700012207031,381,10.8069915771484,52.7549819946289,13.9356889724731,4.94250392913818,17.2966556549072,0.505627036094666,24,0
94,948,11.6000003814697,402.5,383,10.9808397293091,52.3080062866211,13.6532373428345,4.98541116714478,17.5029125213623,0.51001650094986,24,0
95,986.900024414062,11.8000001907349,423.100006103516,395,11.132622718811,51.9282188415527,13.4512557983398,5.02365016937256,17.5899829864502,0.513928413391113,24,0
96,931.200012207031,11.6000003814697,393.200012207031,404,11.3540811538696,51.6361618041992,13.308069229126,5.05714178085327,17.6809406280518,0.517354667186737,24,0
